index,task,phase,cl_result,run,tstamp,algorithm,manager,lwf_temperature,lwf_alpha,dense_size,ridge_result
2140,7,6,0.1,si_model_lwf,1695838575.1937149,lwf,True,2,0.2,128,0.655
2141,7,7,0.781,si_model_lwf,1695838575.1937149,lwf,True,2,0.2,128,0.777
2142,7,8,0.781,si_model_lwf,1695838575.1937149,lwf,True,2,0.2,128,0.774
2143,7,9,0.756,si_model_lwf,1695838575.1937149,lwf,True,2,0.2,128,0.765
2144,7,10,0.739,si_model_lwf,1695838575.1937149,lwf,True,2,0.2,128,0.764
2145,8,0,0.1,si_model_lwf,1695838575.1937149,lwf,True,2,0.2,128,0.604
2146,8,1,0.1,si_model_lwf,1695838575.1937149,lwf,True,2,0.2,128,0.744
2147,8,2,0.1,si_model_lwf,1695838575.1937149,lwf,True,2,0.2,128,0.757
2148,8,3,0.1,si_model_lwf,1695838575.1937149,lwf,True,2,0.2,128,0.777
2149,8,4,0.1,si_model_lwf,1695838575.1937149,lwf,True,2,0.2,128,0.798
2150,8,5,0.1,si_model_lwf,1695838575.1937149,lwf,True,2,0.2,128,0.787
2151,8,6,0.1,si_model_lwf,1695838575.1937149,lwf,True,2,0.2,128,0.815
2152,8,7,0.1,si_model_lwf,1695838575.1937149,lwf,True,2,0.2,128,0.807
2153,8,8,0.898,si_model_lwf,1695838575.1937149,lwf,True,2,0.2,128,0.887
2154,8,9,0.868,si_model_lwf,1695838575.1937149,lwf,True,2,0.2,128,0.867
2155,8,10,0.867,si_model_lwf,1695838575.1937149,lwf,True,2,0.2,128,0.87
2156,9,0,0.1,si_model_lwf,1695838575.1937149,lwf,True,2,0.2,128,0.553
2157,9,1,0.1,si_model_lwf,1695838575.1937149,lwf,True,2,0.2,128,0.622
2158,9,2,0.1,si_model_lwf,1695838575.1937149,lwf,True,2,0.2,128,0.668
2159,9,3,0.1,si_model_lwf,1695838575.1937149,lwf,True,2,0.2,128,0.691
2160,9,4,0.1,si_model_lwf,1695838575.1937149,lwf,True,2,0.2,128,0.699
2161,9,5,0.1,si_model_lwf,1695838575.1937149,lwf,True,2,0.2,128,0.703
2162,9,6,0.1,si_model_lwf,1695838575.1937149,lwf,True,2,0.2,128,0.736
2163,9,7,0.1,si_model_lwf,1695838575.1937149,lwf,True,2,0.2,128,0.751
2164,9,8,0.1,si_model_lwf,1695838575.1937149,lwf,True,2,0.2,128,0.756
2165,9,9,0.809,si_model_lwf,1695838575.1937149,lwf,True,2,0.2,128,0.818
2166,9,10,0.794,si_model_lwf,1695838575.1937149,lwf,True,2,0.2,128,0.804
2167,10,0,0.1,si_model_lwf,1695838575.1937149,lwf,True,2,0.2,128,0.492
2168,10,1,0.1,si_model_lwf,1695838575.1937149,lwf,True,2,0.2,128,0.561
2169,10,2,0.1,si_model_lwf,1695838575.1937149,lwf,True,2,0.2,128,0.619
2170,10,3,0.1,si_model_lwf,1695838575.1937149,lwf,True,2,0.2,128,0.645
2171,10,4,0.1,si_model_lwf,1695838575.1937149,lwf,True,2,0.2,128,0.65
2172,10,5,0.1,si_model_lwf,1695838575.1937149,lwf,True,2,0.2,128,0.65
2173,10,6,0.1,si_model_lwf,1695838575.1937149,lwf,True,2,0.2,128,0.661
2174,10,7,0.1,si_model_lwf,1695838575.1937149,lwf,True,2,0.2,128,0.663
2175,10,8,0.1,si_model_lwf,1695838575.1937149,lwf,True,2,0.2,128,0.681
2176,10,9,0.1,si_model_lwf,1695838575.1937149,lwf,True,2,0.2,128,0.698
2177,10,10,0.801,si_model_lwf,1695838575.1937149,lwf,True,2,0.2,128,0.794
